customer_id,total_sales,order_count,quantity_sold,gender,age,city,customer_match
1132,807300,2,11,남성,49,인천,both
96,806700,4,15,남성,32,울산,both
589,806600,3,11,남성,36,울산,both
967,805000,3,16,남성,51,서울,both
301,804700,4,17,남성,23,서울,both
275,802600,2,10,남성,49,부산,both
240,801200,4,11,여성,27,수원,both
809,796000,4,8,여성,50,서울,both
111,793500,3,14,남성,33,광주,both
1163,793500,3,10,남성,30,서울,both
121,792900,4,12,남성,30,인천,both
217,792000,4,14,남성,41,창원,both
548,791200,4,15,여성,37,대전,both
1098,791100,4,14,여성,29,서울,both
1141,789800,4,20,여성,28,대구,both
419,788500,4,15,남성,40,서울,both
859,788400,2,19,여성,38,서울,both
436,785100,4,12,여성,54,부산,both
580,782600,5,15,여성,25,부산,both
545,780000,1,5,여성,25,대전,both
991,779300,3,12,남성,40,성남,both
157,778400,3,11,여성,24,부산,both
92,777500,5,10,여성,54,인천,both
57,775500,4,12,남성,24,서울,both
641,773300,2,8,남성,48,수원,both
773,771300,6,18,남성,43,광주,both
894,770600,2,12,여성,25,인천,both
908,770200,3,8,남성,48,대구,both
482,766900,3,12,남성,28,수원,both
1055,762900,6,17,남성,48,대구,both
644,761900,4,14,남성,60,부산,both
1127,755600,2,10,남성,33,서울,both
1033,755100,2,8,여성,37,대구,both
241,754600,3,7,남성,44,대구,both
469,752400,3,12,여성,36,수원,both
210,750600,1,5,여성,21,인천,both
699,748700,3,14,남성,41,인천,both
23,748100,1,7,남성,39,광주,both
907,743700,6,14,남성,37,울산,both
470,743200,2,6,남성,35,서울,both
1179,742000,3,15,남성,23,용인,both
587,741200,3,12,여성,29,인천,both
540,732000,1,5,여성,38,수원,both
519,730200,3,12,남성,38,고양,both
137,728500,3,17,여성,43,서울,both
921,727000,2,12,여성,47,서울,both
694,725900,1,8,여성,49,서울,both
233,719900,2,8,남성,49,서울,both
873,719300,1,4,여성,27,서울,both
960,718000,3,16,남성,26,광주,both
252,717800,2,7,여성,59,서울,both
403,715800,3,9,여성,30,수원,both
1189,715400,4,12,남성,31,서울,both
393,703200,3,18,남성,40,고양,both
889,702300,1,5,남성,28,울산,both
509,700200,2,12,여성,40,인천,both
1153,698300,3,12,여성,18,서울,both
1077,690800,2,10,여성,36,용인,both
224,689400,2,9,여성,25,울산,both
648,685300,2,14,남성,35,인천,both
536,683900,1,9,여성,50,창원,both
1092,679800,4,11,남성,27,서울,both
196,679600,5,16,여성,19,서울,both
55,677100,4,12,남성,30,광주,both
1140,670800,1,4,여성,52,대구,both
12,667200,4,11,여성,56,서울,both
672,666100,6,12,남성,43,서울,both
615,664100,2,8,남성,27,대구,both
999,662100,3,11,남성,42,용인,both
1002,661700,4,12,여성,44,서울,both
151,660600,3,13,여성,53,서울,both
398,656200,3,12,여성,36,서울,both
36,656000,2,9,여성,33,성남,both
603,653900,3,14,남성,39,수원,both
624,650100,3,10,여성,37,광주,both
658,647900,2,9,여성,48,인천,both
846,647000,1,7,여성,33,서울,both
491,646700,2,9,남성,30,성남,both
148,645500,3,10,남성,27,대전,both
806,644400,4,8,남성,40,서울,both
455,642900,1,9,남성,60,서울,both
810,631000,2,7,남성,28,부산,both
71,629800,3,10,여성,27,창원,both
994,629700,1,5,여성,41,서울,both
112,627000,1,7,여성,43,인천,both
94,622600,4,7,여성,35,고양,both
1149,622500,6,12,남성,64,서울,both
1067,620200,4,12,여성,35,서울,both
1159,619600,3,13,남성,38,부산,both
18,617900,1,5,여성,64,성남,both
501,617200,3,7,여성,22,광주,both
649,610200,4,8,여성,33,고양,both
341,610100,3,10,여성,31,성남,both
1012,608600,3,13,여성,40,수원,both
549,607500,2,10,남성,38,창원,both
834,607200,2,7,여성,50,성남,both
995,603500,2,10,여성,24,대전,both
397,602400,3,6,여성,52,인천,both
457,602000,5,13,남성,37,서울,both
1043,601900,2,8,남성,32,서울,both
715,596800,1,4,남성,33,울산,both
688,594800,4,9,남성,51,대구,both
113,593800,3,7,남성,28,성남,both
1116,593000,1,5,여성,38,광주,both
1181,587200,2,7,남성,28,대구,both
572,586400,4,10,남성,40,대전,both
1071,579900,5,5,여성,23,대전,both
619,578600,1,8,여성,43,울산,both
460,578100,2,8,남성,53,인천,both
31,577500,2,11,여성,29,대구,both
1003,576700,3,10,여성,18,서울,both
125,575300,4,10,여성,37,서울,both
11,556400,1,6,여성,40,수원,both
1021,553000,3,12,남성,50,서울,both
517,552500,3,12,남성,32,인천,both
835,551800,3,13,남성,51,창원,both
730,551700,3,5,남성,37,수원,both
827,546000,2,6,여성,30,대구,both
394,546000,3,11,남성,35,광주,both
1103,544800,5,10,여성,42,수원,both
473,542200,4,10,여성,32,서울,both
1093,540000,2,6,남성,18,서울,both
1016,531800,3,6,여성,53,창원,both
695,526000,6,10,남성,41,수원,both
86,524300,3,9,여성,27,창원,both
69,523100,6,15,남성,25,수원,both
1192,521000,2,3,여성,18,창원,both
107,518700,1,6,여성,55,부산,both
418,513000,5,9,여성,44,울산,both
751,509900,3,10,여성,27,용인,both
571,506000,4,13,여성,52,고양,both
174,504400,2,4,남성,20,광주,both
628,504100,3,12,남성,47,창원,both
207,504000,1,4,여성,44,인천,both
740,500400,1,6,여성,27,광주,both
372,500000,2,7,남성,52,서울,both
44,499000,2,4,남성,34,창원,both
503,498000,4,10,남성,43,울산,both
462,497600,2,2,남성,25,성남,both
817,494500,1,5,남성,46,수원,both
476,486700,3,10,여성,39,광주,both
34,485600,3,8,남성,29,광주,both
166,484100,5,13,남성,30,창원,both
37,482900,3,8,여성,21,서울,both
49,482600,4,10,여성,23,창원,both
350,474700,2,11,여성,41,수원,both
53,470400,3,11,남성,41,성남,both
106,466600,2,5,여성,53,인천,both
717,466500,1,4,남성,23,서울,both
622,464300,2,10,여성,32,서울,both
1156,463500,2,8,남성,19,수원,both
340,462100,2,5,남성,26,부산,both
1022,453400,4,10,여성,42,용인,both
1121,453300,4,10,남성,32,울산,both
675,452700,2,7,여성,18,성남,both
1091,452300,3,6,여성,25,창원,both
1062,449200,3,6,남성,28,부산,both
230,447200,1,5,남성,18,서울,both
845,442400,1,4,여성,46,고양,both
1190,435100,1,7,남성,44,서울,both
616,434200,2,8,여성,60,인천,both
962,432700,2,5,남성,18,광주,both
931,429100,3,11,여성,59,용인,both
328,428800,1,4,여성,26,서울,both
569,428200,3,6,여성,27,성남,both
890,426600,2,10,여성,26,대전,both
184,422600,1,4,남성,36,창원,both
160,418500,2,6,남성,38,수원,both
1115,417800,2,6,남성,34,인천,both
1039,416000,1,4,여성,21,서울,both
800,413700,1,5,여성,22,창원,both
150,409700,2,10,남성,18,대전,both
903,408900,1,6,남성,28,서울,both
500,408600,3,6,남성,23,수원,both
802,406800,2,4,여성,28,성남,both
516,405600,3,8,여성,43,부산,both
1104,405300,4,6,여성,41,울산,both
41,401700,1,11,여성,23,대구,both
595,400000,1,5,남성,36,고양,both
1005,399700,2,8,여성,18,서울,both
866,399600,3,9,여성,48,서울,both
743,394300,1,6,남성,27,울산,both
613,393400,1,6,여성,62,부산,both
276,392700,3,8,여성,39,서울,both
1109,387100,3,8,여성,20,서울,both
651,385800,3,10,여성,45,수원,both
631,385600,2,10,남성,36,수원,both
561,383800,2,6,남성,31,용인,both
820,378500,3,5,여성,18,광주,both
1151,372200,3,8,남성,52,수원,both
466,368500,3,4,남성,45,고양,both
58,366000,1,7,남성,49,광주,both
625,365600,3,11,여성,37,서울,both
847,362900,1,5,남성,31,고양,both
248,360600,3,8,여성,35,서울,both
27,360000,2,5,남성,20,서울,both
583,359900,2,6,여성,31,수원,both
467,358900,1,3,여성,22,서울,both
677,356400,1,6,여성,32,광주,both
720,356400,2,4,여성,22,용인,both
598,356000,1,3,여성,55,광주,both
429,355800,1,2,여성,32,성남,both
1059,353400,2,5,남성,51,창원,both
432,351400,1,5,남성,46,인천,both
1051,350800,1,4,여성,55,광주,both
245,350600,1,3,여성,31,서울,both
777,348400,4,9,남성,31,수원,both
1001,348200,2,3,여성,34,서울,both
775,345900,2,10,여성,39,용인,both
614,345200,2,7,남성,49,서울,both
1085,344400,1,4,여성,44,대전,both
239,343900,1,1,남성,59,인천,both
15,343200,1,7,남성,58,대구,both
537,343000,1,4,여성,45,고양,both
1095,341600,1,7,남성,18,부산,both
811,339200,2,5,여성,40,대전,both
618,336700,3,9,남성,37,고양,both
186,335900,4,7,여성,40,부산,both
557,333800,1,5,남성,27,서울,both
780,329400,1,7,여성,26,대구,both
64,328200,1,5,여성,18,창원,both
214,322600,2,6,여성,23,울산,both
528,322000,1,4,여성,21,서울,both
95,314300,1,4,남성,32,고양,both
1078,314300,2,3,여성,27,용인,both
852,310400,4,11,여성,48,인천,both
56,306200,2,5,남성,28,성남,both
307,304400,2,4,여성,45,서울,both
1165,303200,1,4,남성,29,서울,both
421,301800,2,5,남성,44,성남,both
674,301200,3,7,남성,47,서울,both
475,301200,2,7,여성,40,대구,both
1041,300400,2,4,여성,37,울산,both
165,298900,1,3,남성,22,인천,both
447,298100,2,5,남성,19,울산,both
1164,296000,2,7,남성,65,서울,both
309,294100,2,6,남성,45,인천,both
279,293000,1,5,여성,29,인천,both
425,293000,1,2,남성,18,성남,both
924,288800,2,4,여성,27,광주,both
976,288400,2,5,여성,29,부산,both
228,284900,2,5,남성,33,성남,both
923,283400,3,7,남성,35,부산,both
937,281900,2,5,남성,52,광주,both
40,281200,2,6,여성,38,서울,both
909,280700,3,8,여성,45,수원,both
721,276300,1,1,남성,18,고양,both
840,273000,1,3,여성,42,서울,both
697,273000,3,5,남성,43,서울,both
555,271500,3,4,남성,22,창원,both
149,269300,5,6,남성,23,수원,both
1169,266700,3,5,남성,33,서울,both
46,265700,2,4,여성,18,서울,both
344,264700,4,4,남성,38,서울,both
1024,262500,1,3,여성,36,부산,both
204,261400,1,5,여성,19,서울,both
1188,261100,2,5,남성,51,서울,both
993,260000,2,9,남성,45,창원,both
192,259700,4,6,남성,55,용인,both
117,255000,2,4,남성,46,수원,both
286,254600,1,4,남성,41,부산,both
686,254200,3,4,여성,45,수원,both
449,253600,4,9,남성,55,성남,both
1191,252100,2,5,남성,31,창원,both
821,248800,1,2,여성,18,대전,both
211,245000,3,9,남성,36,서울,both
35,244800,1,3,여성,32,성남,both
942,244800,2,5,여성,43,대전,both
236,243800,1,4,여성,21,용인,both
767,241500,2,5,여성,66,인천,both
916,238400,1,4,여성,60,서울,both
323,237800,2,4,여성,40,부산,both
868,234400,3,7,남성,35,대구,both
765,232000,2,5,여성,45,서울,both
1180,231900,2,7,남성,43,인천,both
478,230800,2,8,여성,29,인천,both
862,228500,1,6,여성,45,대구,both
66,228400,1,2,여성,34,수원,both
724,226900,3,8,여성,62,대전,both
768,223800,2,7,여성,57,창원,both
1083,223000,1,2,여성,22,광주,both
342,222800,1,4,여성,56,창원,both
75,221600,2,4,여성,49,서울,both
592,220800,2,5,남성,24,인천,both
1199,219800,2,4,여성,47,서울,both
72,216300,2,5,여성,20,성남,both
831,214000,1,2,여성,33,서울,both
47,206600,1,4,여성,44,서울,both
183,205400,3,3,남성,32,대전,both
407,205200,1,2,여성,52,수원,both
180,204800,1,3,남성,18,울산,both
7,204400,1,2,남성,40,부산,both
481,202700,1,4,여성,18,광주,both
1148,202600,2,4,남성,38,대구,both
231,201500,1,2,남성,24,고양,both
325,200400,1,2,여성,46,서울,both
472,193000,1,3,남성,44,서울,both
713,192200,3,11,남성,21,서울,both
1015,191000,2,4,남성,24,성남,both
609,188400,1,5,남성,18,인천,both
171,180700,1,5,남성,23,창원,both
963,178800,1,3,여성,18,서울,both
629,178400,1,3,여성,32,서울,both
1068,178400,2,3,여성,32,서울,both
911,178200,1,4,남성,22,인천,both
581,174000,1,3,남성,36,광주,both
657,172600,1,3,여성,41,서울,both
302,170100,1,3,여성,18,대전,both
795,166400,1,5,여성,22,용인,both
853,160100,1,4,남성,32,대전,both
1040,160000,1,2,여성,43,성남,both
1162,157500,1,2,남성,47,서울,both
272,157400,1,5,여성,40,창원,both
486,155800,1,1,여성,34,광주,both
652,155700,2,3,남성,57,울산,both
1108,152900,2,2,여성,36,성남,both
259,150700,1,2,남성,44,서울,both
147,147600,2,5,여성,25,수원,both
480,144000,1,4,남성,38,서울,both
6,141500,1,4,여성,35,울산,both
1154,140000,1,1,남성,43,고양,both
1057,138000,1,1,여성,59,용인,both
964,135200,1,1,여성,18,대구,both
979,134000,2,4,여성,38,인천,both
684,132600,1,1,남성,45,고양,both
104,128000,1,3,여성,46,서울,both
594,125600,1,5,남성,27,고양,both
998,124400,1,2,여성,54,성남,both
642,120700,1,2,여성,55,용인,both
144,120500,1,3,남성,41,성남,both
778,119000,1,1,여성,57,부산,both
65,117800,3,6,남성,33,창원,both
315,116800,2,4,여성,25,인천,both
783,116400,3,3,여성,20,용인,both
948,115000,1,1,남성,48,용인,both
687,115000,1,1,남성,40,수원,both
899,114800,1,2,남성,52,고양,both
377,110800,1,2,남성,18,서울,both
882,108800,1,2,여성,20,인천,both
692,104200,2,2,여성,36,서울,both
446,103600,1,1,여성,48,서울,both
179,103000,1,2,남성,34,서울,both
563,97200,1,5,여성,45,인천,both
346,94500,3,3,남성,35,서울,both
295,92000,2,3,여성,31,고양,both
1114,87900,1,3,여성,40,서울,both
520,87200,2,3,남성,33,대구,both
787,86200,1,3,여성,53,서울,both
1052,84600,1,2,남성,38,울산,both
1027,83700,1,1,여성,34,서울,both
251,79000,2,2,남성,33,수원,both
719,78300,1,1,여성,49,서울,both
1142,76600,1,3,여성,18,인천,both
1066,76000,1,1,여성,39,서울,both
1,73200,1,2,남성,24,고양,both
881,68400,1,3,여성,48,수원,both
714,68000,1,2,여성,18,인천,both
1128,67000,1,1,남성,31,서울,both
900,62000,1,2,여성,23,서울,both
321,51500,2,2,남성,19,광주,both
101,51000,1,1,남성,49,서울,both
177,50800,2,3,남성,18,대전,both
981,48000,1,1,남성,69,수원,both
836,47700,1,1,여성,34,광주,both
596,46600,1,1,남성,27,인천,both
200,46500,1,2,남성,47,서울,both
420,40000,1,1,남성,33,부산,both
1155,40000,1,2,남성,35,서울,both
332,35800,1,3,남성,27,광주,both
1075,30000,1,1,여성,44,대구,both
696,27000,1,1,남성,48,창원,both
269,24000,1,1,남성,49,부산,both
938,22500,1,1,여성,43,서울,both
317,22000,1,1,남성,40,서울,both
1026,20700,1,1,남성,38,창원,both
395,16200,1,1,남성,47,대전,both
